,score,review
326,-6.282544136047363,"Tool Bolx=
Fuck you piece of shit. You think your in control, fucking fagg"
788,-6.280967712402344,"hey idiot 

quit fucking with the sentry gun page. you leave in links to other"
2167,-6.280407428741455,"Go Fuck yourself Shell, I couldn't care less what a fucked up waste of space like you thinks"
567,-6.279651165008545,. EAT S HIT N IG GER P ILL NEVER STOP F U CK ING UP YOUR
880,-6.279449939727783,"comment from Sasayama 

go fuck ya mum!

fuck ya too

"
1945,-6.279001235961914,"FUCK YOU 

YOU SAD PIECE OF SHIT
GET A LIFE
"
1273,-6.278960704803467,"your moms yummy cunt 

Fucking Bastard
you son of a bitch, asshole,"
95,-6.278745174407959,go fuck yourself too you fucking piece of shit! block me! as if i gave a shit!
2156,-6.2781476974487305,"asshole bastard motherfucker,even if you block me i fuckin dont care you could have moved"
921,-6.277760982513428,"Do humanity a favour 

and kill yourself, you nazi bias yank piece of shit"
1183,-6.277404308319092,FUCK U U FUCKEN STOLE MY CLOUDSONG MOTHERFUCKER AND
1739,-6.277015209197998,"U MAD?

I'll fuck you blind bitch. I'll fuck you blind till you just"
74,-6.276465892791748,"""
ARE YOU FUCKING RETARDED?

Please do not delete content from articles on"
441,-6.276093006134033,"For fuck's sake just fucking stop you spastic! As any fucking moron could tell, the"
1777,-6.274575710296631,"u fucking prick 

hey cocksucker
well done for fucking up two perfectly good articles"
152,-6.273749828338623,"CSS Naked Day 

YOU ARE A FUCKING DUCHEBAG!! IM NOT TR"
561,-6.272228240966797,Like the fucking Jews can keep good people from commenting on this coolie's talk page. Achmed
617,-6.272181034088135,"screw you
why dont you stick it up your fucking ass than lick it out, block it"
2200,-6.271455764770508,"Hello!

Fuck you, high and mighty twat. Go fuck yourself, because I can"
1614,-6.2713942527771,"denny who the fuck r u 

denny u little fuckchop who the fuck"
2037,-6.269931316375732,"but nigga 

You gay nigga it's my userpage thing. fuck whites."
1556,-6.269057750701904,"wtf 

fuck this shit why the fuck wuld sum pussy liccking site be fucking"
1286,-6.268857002258301,"Eat a dick 

Eat a dick, wikinazi.

Big dickBig dick"
940,-6.26873254776001,"wtf 

Fuck You WHat THe Hell Do You Think Your Doing Because Your An"
1720,-6.268134117126465,"fuck you 

too bad ill turn my router on and off right after this edit, so"
2126,-6.267902374267578,veggietales sucks veggietales sucks veggietales sucks veggietales sucks
1234,-6.267804145812988,"Go Fuck Yourself 

Deeside College is a mother fucking spunk dunk pottery which"
1203,-6.267341136932373,"Fuck you Orange Suede Sof 

Fuck you Orange Suede Sofa, Cl"
60,-6.265787124633789,suck it Mr Potto you ugly little twat. Maybe ill take a trip to london
751,-6.265522003173828,"To BongWarrior, Listen you fuckface, maybe you should get a fucking life, lose"
1972,-6.264923095703125,WHY DONT YOU FUCK OFF YOU MANWHORE AND LET US LEAD OUR LIFE. W
1759,-6.264914512634277,"You Cunt 
Go fuck yourself you piece of shit. Don't make me tea beg your"
1574,-6.264614582061768,HEY STAY THE FUCK OUT OF MY BUISNESS YOU JEWISH REDNECK M
1984,-6.264278888702393,"@: nobody cares about the Fucking Shit like you, fucking bitch........................ 5.9.97"
476,-6.263861656188965,i'll hook your mom you motherfucker. yeah suck my balls and slurp my come.
1305,-6.263673305511475,go fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck
2077,-6.262741565704346,SUCK MY LICK YOU CAN SUCK MY LICK YOU CAN SUCK MY LICK YOU
350,-6.262465000152588,fuck you man i want to make a sexy time my name a borat i like you
169,-6.2616400718688965,WHERE ARE YOU NE2 HIDING WITH YOUR MOMMY YOU FUCKING COWARD COM
76,-6.260572910308838,racist??? man fuck u nigga I AM BLACK DO U EVEN KNOW WHAT THE DIFFERENCE
1448,-6.258705139160156,"DISGUSTING
You sick Eastern Euros, blaming a raped, burned girl!!!  SICK"
1726,-6.2584452629089355,"HELLO GOOD SIR
You're a fucking faggot and have no clue what you"
866,-6.25724458694458,Who said we were guessing PeeWeey..get a life ya fuckin weedy faggot
1931,-6.256378650665283,"you stupid mother fucker, i made 1 mistake and you and your fucking rules fucks it up"
939,-6.256314277648926,Fuck you and your cluelessbot you filthy roody-poo.99.241.217.
246,-6.254705905914307,"Fuck you asshole! 

Go fuck yourself! Dirty fuckin' asshole! Fuckin' sc"
2144,-6.2545695304870605,"""

 SUCK MY COCK MOTHERFUCKERS 

Why don't you fuckin"
1491,-6.254419803619385,Dumb Fuck why did you delete the angry nintendo nerds page? DUMB FUCK
882,-6.254317283630371,"why? 

fuck you you fucking whore.
you stupid piece of shit.
you"
1562,-6.253789901733398,"Well, you don’t know your fucking ass from a hole in the ground. Fuck off"
1953,-6.253453731536865,"FUCK YOU DICK LICKS! 

You guys will never be free of Kon"
1260,-6.252514362335205,YOU CAN SUCK MY LICK YOU CAN SUCK MY LICK YOU CAN SUCK MY L
1114,-6.252491474151611,"ASSHOLE LICKER
fuck u asshole go fuck your own mother fuck fuck fuck fuck"
1072,-6.252187252044678,"fuck 

you fuck misterwiki.   you fuck misterwiki.  "
75,-6.251801013946533,Fuck off you ass!Fuck off you ass!Fuck off you ass!Fuck off you ass!
1643,-6.251212120056152,"Fuck you==
You and Ferrylodge can rot in hell. You are going to make a"
1703,-6.251183032989502,"Fuck you 

yeah you you fucking pseudo skeptic. Go suck the dick of all of"
1471,-6.250693321228027,"fuck you

 Picka ti Machina 

Youve been reverted, so fuck ya back
"
1160,-6.250133514404297,"Hell-bound fuckwit!

Hu,you are a fuckwit who belongs in one place"
678,-6.24976921081543,"You motherfucker

You suck major frisco cock. lying commie bastardo!"
244,-6.249512672424316,"Guess what 

You are so fucking retarded that down syndrome patients got nothing on you,"
139,-6.248900890350342,"do go fuck off bastard
Do Yyou Have a life?
go fuck off bastard and y"
2059,-6.248623847961426,"Fuck YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 

The Iowa Idiots Are A Real Baseball Team!!!!
"
1906,-6.248392581939697,"Groin 

You sad fuck. I'm going to restore my edit, and you are"
964,-6.247535228729248,FUCK U! U FUCKEN STOLE MY CLOUDSONG AND IF I EVER FUCK
1987,-6.247324466705322,"you are a chicken shit cock sucking pussy bastard! 

you are a chicken shit cock sucking"
684,-6.246601104736328,"wah wah 

Why not tell that communist faggot Jeffrey to fuck off and"
845,-6.246441841125488,I don't give a shit this ain't my fuckin account wit yo dumbass what kind of fuckin
453,-6.246349811553955,Fuck you. My edits were legit. Paula Deen is fucking obese dude it's a fact.
1227,-6.246228218078613,"Fucking cunt 

Leave my abusive comments on people's pages. Go back to eating f"
2111,-6.245387554168701,do you fuck that dog??????????????????????????? the consensus is yes. from the 4chan crew
716,-6.2451090812683105,"and you are a motherfucking asshole,suck your dick,you dirty son of a whore"
762,-6.2444868087768555,You god damn son of a bitch you fucking blocked me again.  You block me one more time
1680,-6.243488311767578,"FUCK YOU 

How about a range block - does your mom still eat cum? 70"
1716,-6.243464946746826,NO!! im not gunna sign my posts you ass!!!!  FUCK YEAH SEAKING!!!!
1660,-6.243358612060547,Man you are seriously fucking retarded. Did you write those shitty articles yourself?
2034,-6.243180274963379,"Fucking Bastard 
you son of a bitch, asshole, motherfucker, go fuck ur"
973,-6.243027687072754,"""I would like to extend a fat, robust FUCK YOU to the asshole who deleted my criticism of"
2082,-6.242878437042236,"Father of the Nation
Fuck Your Iran's Father of the Nation Top 1!!!"
1627,-6.242784023284912,"jerk me jolly 

fuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuck"
1746,-6.24191427230835,what the fuck who deleted the spider loc and hot rod sections fucking wikipedia stupid ass ignorant people can
772,-6.241881370544434,YOU F***** WHITE PROPAGANDA CHIEFS! GO AND DIE! DOWN WITH
297,-6.241378307342529,want ointment for your krabs where did you get them from from fucking your pet
114,-6.240808963775635,Hetar is a fucking asshole. I hope he is blocked soon for vandalizing and reporting false
1740,-6.2399821281433105,"i don't give a shit!==

you people are a bunch of dictators. eat shit"
650,-6.239522933959961,"""Fuck You==
hey fuck you, who the fuck checks """"Phnom Nam Lyr Wildlife"
1315,-6.239196300506592,Just a bunch of 2 inch gay fuckers slapping each other on the backs for being cocksm
2065,-6.239009857177734,"fuck you! 

how dare you not rsvp me you bitch! i thought we"
665,-6.238401412963867,"Hey

Why the fuck would I vandalize my own article, dipshit? Keep your fucking"
865,-6.23817777633667,FUck you you god damn mother fuckin son of a bitch stop being a stupid ass shithead and
1899,-6.2381062507629395,Fuck you Paul Tibbit. You are a suckish damned piece of cow shit who thought it was
2102,-6.237120151519775,"F*CK YOU 

You moth*rfucker, if you want me to be"
412,-6.236761093139648,ANN COULTER IS A NO GOOD FUCKING CUNT AND SHE IS GOING TO
1091,-6.234878063201904,"ill keep changing and fucking around, ebcause oyure a 16 yo pimply fuck."
864,-6.234609127044678,"Fuck You! 
Go fuck yourself fuckin' bitch! Narrow-minded asshole!"
1117,-6.234128952026367,"Oh, fuck off. The pansy Jew would just whine about it to the B'nai Br"
1274,-6.233295440673828,"FUCK THE CRIMINAL PARTY OF CHINA ALSO KNOWN AS CPC

AND FUCK"
1419,-6.233109951019287,"hey wiki nerd  

u suck man i dont like your nasty coments punk ill beat"
433,-6.2329421043396,fuck you bitch. and fuck you lousy and misleading wikipedia:chemtrail page
1417,-6.232940673828125,Go fuck yourself!!! you fucking delteted it anyway! whats the fucking point of a public
1259,-6.232473373413086,"FUCK YOU YOU PIECE OF SHIT 
 FUCK YOU YOU PIECE OF SH"
718,-6.231521129608154,you fuck misterwiki.   you fuck misterwiki.   you fuck mister
72,-6.231215476989746,Phil Spector is a FUCKING MURDERER!!! You know it and so do I
1221,-6.2308125495910645,"Especially you
Fuck you for fucking up wikipedia. You can rot in hell you piece of shit"
4,-6.229188919067383,"Fuck you 2.0 

You are an idiot and an admin abuser.
I will"
1146,-6.22869873046875,"Hey Gwernol, go suck a dick you fuckin piece of shit, I told you that you"
1213,-6.228595733642578,"SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!"
734,-6.228595733642578,"SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!"
988,-6.22859525680542,"SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!"
36,-6.22859525680542,"SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!"
733,-6.228543758392334,"Fuck you. You come in, put it all back, then REMOVE the template, you"
841,-6.227724075317383,"JLaTondre is a gay boy who likes to suck dick 

JLaT"
1220,-6.22758150100708,and your a fucking fat wanker with no life. sits all day on the pc fester
1675,-6.225890159606934,I'm in a school you bitch fuck. I have like 20 computers. If you want a war
898,-6.2258477210998535,How the fuck...damn you maust get a shitload of ass.  Please tell me
934,-6.225080966949463,NJGW IS AN UNEMPLOYED MOTHER FUCKING BASTARD LOSER.
1414,-6.224740505218506,"I vote that your a fucking asshole with a stick up your ass, and you somehow are retarted"
345,-6.2245893478393555,"Oh, shut up and fuck off, you asshole.  I'll be blocked, for sure,"
1580,-6.224300384521484,".

WTF?
Why the fuck do you think that i vandalized the nigger"
407,-6.223916053771973,"fuck wikipidia 

and fuck you.

Fuck this stupid site and the useless"
374,-6.223601818084717,"What a faggot.  The man above says he's an adult, but is a fucking"
806,-6.221193790435791,""" Go fuck yourselves and hope you never try to """"edit"""" me in real life."""
421,-6.220816135406494,Fuck you people are dumb.... Facebook IS a public domain and the picture is not fucking copyrighted. Get
2122,-6.220709800720215,"You suck DUCK BUTT!!!!!! 

That's right, I'm, talkin"
1393,-6.220570087432861,"Fuck you asshole 

Fucking Bastard
you son of a bitch, asshole, motherf"
777,-6.22029447555542,"your a bitch  

hey bitch i own  this shit bitch and u suck dick."
1688,-6.219143390655518,"""

Fuck off. Jesus Christ, Ron Paul is a stupid fucking loser. Nobody gives a"
1870,-6.218395709991455,"Problems
WHY DID YOU DELETE MY FUCKING PAGE YOU NIMROD!!!!!!!!"
1397,-6.2181196212768555,uranus rules and u suck nomorewriting biatch i hate u go suck uranus and a
753,-6.2178826332092285,"wateva minga mc donalds worker
u r a fuckin paedofile
leave"
295,-6.217239856719971,"Hey 

go fuck yourself. Why don't you go edit my talk page to show how"
325,-6.216379165649414,"FUCK YOU, YOU FUCKING DIRTY KIKE. YOU SUPPORT THOSE WHO V"
1651,-6.215747356414795,"Lil Faggit  

You are a little bitch. I fuckin spent 6 hours"
1093,-6.215334415435791,"Suck a Dick
Pussy Hoe Ass
Ya'll lame anyways
And how you"
541,-6.215037822723389,"Oh go fuck yourself and stop stalking my page, you twisted bag of wank."
474,-6.213867664337158,Go fuck yourself. Conrad Black cheated thousands of people out of their pensions. Anyone who defends hm
1822,-6.213469982147217,FUCK YOU!!'FUCK YOU!!'FUCK YOU!!'FUCK YOU!!'
1336,-6.210909366607666,"fuck dancehallqueen 

FUCK U BITCH  YOU STUPID CUN"
697,-6.210302829742432,"fuck off loser, go edit more pages or whatever the fuck you do. i see information about my"
348,-6.210182189941406,mostly burtalbert you fucking asshole go suck a dick u fucking king of assholes
509,-6.210043430328369,"fuck u 

If you our gonna make a list make sure you include all of them so"
1320,-6.209331512451172,hey fuck you i went to this school and its awesome so fuck you bitch! 74.244.
2096,-6.208322525024414,"Alhanuty you arab fucker act like a true muslim if you want me blocked,"
1069,-6.207901477813721,"He is Dickasshole 

Shut the Fuck up!! And Leave My Edit Wiki Alone Now"
1707,-6.207705020904541,"I can't believe you fucking wikipedos.  I'm going to be the first person
"
612,-6.206009387969971,"You people are absolute fucking morons. You said find a source, I found it, now it"
1967,-6.205489158630371,"Geek 

Why don't you fuck off? You and your templates you fucking geek."
1163,-6.204608917236328,LUCKY FUCK YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! IAM FUCKING SPEAKING MY
896,-6.204328536987305,fuck off you bastard who do you think you are judas this guy kieron richardson
1591,-6.2042975425720215,"Hey Harry, You are a fucking fag. There is nothing wrong with that. You delete all"
564,-6.2033514976501465,"No 

YOU will be block! Now go fuck yourself before I get you removed from here"
1892,-6.202484607696533,"It's my ip address, stop fucking with it, move out of your mom's basement and do"
1737,-6.202016353607178,"hello 

You son a bitch cock licker stop reverting my stuff you fucking ASSHO"
1023,-6.201502323150635,"Nasty little shit 

You nasty little shit. I'm gonna fucking get you for this"
1709,-6.20125150680542,FUCK YOU DUMBASS ITS AN OPINION AND DONT DELETE DIS SH
1128,-6.20095682144165,"dr karl loves himself, fuck yourselves wikipedia 

go fuck yourselves wikipedia"
2130,-6.198864459991455,"Icecats hockey 

Your a fucking douchebag whyd you delete this````"
1506,-6.198373317718506,The fucking mother-fucker won't fucking leave me fucking alone! Please fucking make him fucking stop
2183,-6.197721481323242,"Fuck off and rape your kids, Fenian bogtrotting shit. I hope the ones you"
1271,-6.197302341461182,"Fuck you. I can do whatever the fuck I want, you piece of shit. Personally, I"
963,-6.1968674659729,I hope you get cancer you fucking stupid Irish cunt. Thank God for Oliver Cromwell.
232,-6.195413112640381,Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself!
1873,-6.195413112640381,Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself!
1751,-6.195289134979248,"What kind of idiots are you, Do not delete that page or kick your asshole... motherfucker"
713,-6.195204734802246,"fuck this motherfucker asshole 

This asshole should not have his own page, nor should"
1929,-6.195067882537842,Go fuck yourself Tbnotch I am on a public computer. Suck on it bitch face
2075,-6.194045543670654,"FUCK YOU!!!!=
   FUCK YOU, YOU STUPID BASTARD, I"
1907,-6.194016933441162,"SUCK MY ASSHOLE, YOU HAVE LESS OF A LIFE THAN ME! FUCK A"
220,-6.193772315979004,"""
ARE YOU FUCKING RETARDED?
  TAB

Please do not delete"
1181,-6.193482875823975,"You suck DUCK BUTT!!!!!!  

That's right, I'm, talk"
406,-6.192714214324951,"You are a fucking dick pseudomonas 

you do not deserve to live fucking piece of"
1916,-6.192707061767578,FUCKING BITCHES THAT ARE READING THIS. JASENM222 SUCKS
916,-6.1926984786987305,You can bitch all you want to whoever fucktard runs wiki. I don't give a shit
1566,-6.192537784576416,"""
READY TO FUCK YOU UP OLD SCHOOL """"""""
See the inviting place with it"
1408,-6.1890034675598145,Fucking cunt. Did your little traitor friend come running?  92.20.69.172
1218,-6.1889238357543945,you're sick in the fucking head I hope to God someone fucking certifies you and locks you up
638,-6.187201499938965,"YOu Are A SOn of Bitch Turk

Just to let you know you know"
1225,-6.186702728271484,FUCK YOU ALL!!  FUCK YOU ALL!!  FUCK YOU ALL!!  FUCK YOU ALL!!
949,-6.18557596206665,F*CKING SON OF A BATCH MOTHER F*CKER.  Rolling on
618,-6.1855597496032715,HOLA FUCKER RETARD WHO HAS NOTHING BETTER TO DO THAN DO W
2118,-6.185244083404541,"Hey Roy.  Go fukk yourself you gay bich.

Ya u heard"
1810,-6.184931755065918,"Fuck you, you piece of shit 

Fuck you, you piece of shitFuck you,"
1309,-6.184858322143555,FUCK YOU TO HELL BITCH. why the fuck you one to ban me from editing for?!
250,-6.184594631195068,fuck you atlan. fuck you and your fucking bullshit. go suck some dick BITCH! 
688,-6.18230676651001,"stupid 

assholes never die rightß INSTEAD; THEY BECOME W"
1394,-6.182065486907959,=why are you being so rude? i only want to help you motherfuckers. fuck!
177,-6.182065486907959,=why are you being so rude? i only want to help you motherfuckers. fuck!
1335,-6.181495189666748,congratualtions on being such a huge fucking asshole!!! Bongwarriorcongratualtions
537,-6.180874347686768,"FUCK YOU! FUCK YOU! FUCK YOU! FUCK YOU! 
FUCK YOU! FUCK"
1970,-6.17997407913208,"Fuck You 

fuck you and wikipedia there is no reason those pages should be deleted so"
711,-6.179379463195801,"CambridgeBayWeather, I fucked your mama, man 

lick a dick,"
1974,-6.179177284240723,"mang 

mang i fucked this one girl so hard in her asshole it turned into"
1982,-6.178267955780029,"bitch 
you are a fucking hore. you suck dick you big ass hole. you"
1293,-6.177822589874268,"Why don't you get your tongue out of Shaikh's ass, no one gives a damn what"
553,-6.177633762359619,Fuck you Guoguo12! You have no life and no friends. So go fuck yourself because
2044,-6.17752742767334,"""Give me a break!! ==

You guys are suck f*cking nerds. Who gives"
1418,-6.17752742767334,"""Give me a break!! ==

You guys are suck f*cking nerds. Who gives"
1168,-6.177192211151123,"This user is a fucking bully, who bully's people an owns articles. I gave in on the"
1504,-6.176830291748047,OK LET ME SAY ONE THING FUCK YOU ALL:) FUCK YOU FUCK YOU FUCK YOU FUCK YOU
2002,-6.176327228546143,"You fucking cunt
Mallyarse Fatbum stop being uncivil you nasty mean spirited shithead,"
2115,-6.175422191619873,"You filthy, stinking crow! 

I am back! Dirty crow! You better delete"
877,-6.1749749183654785,"Unblock because over 5 dozen people can prove that david is a fucking faggot.

"
12,-6.17385196685791,"FUCK YOU!!!! stupid IGNORANT!!!!! 

HIM
is a Love Metal band"
1499,-6.173680782318115,'''Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You!
1148,-6.172869682312012,"You shut your filthy shit-eating, overflowing-with-feces mouth, you filthy,"
1056,-6.172105312347412,"""

 F­uc­k you, a­ss­hole 

  F­uc"
381,-6.171555519104004,"""
fuck you bastard. consider this your last warning. """"being a dick?"""" who do"
1144,-6.170793533325195,"You gayreek don't open your mouth because it stinks of sperm, you don't have any"
1060,-6.170604705810547,"ASS 

You piece of fucking shit, your mother was a frisco dike. You"
947,-6.170268535614014,"fuck you  

fuck you fuck you fuck you fuck you fuck you fuck you fuck you"
1436,-6.170060634613037,"""

hey fuck you, who the fuck checks """"Phnom Nam Lyr Wildlife Sanctuary"""""
1592,-6.169785976409912,ABF IS A FUCKINGABF IS A FUCKINGABF IS A FUCKINGABF
1304,-6.1693434715271,"Thanks
Fuck you too arsehole. Keep on owning wikiproject:aircraft."
1525,-6.169164657592773,Block me then you cocksucker - clever people don't give a fuck about editing Wikikpedia
234,-6.1686177253723145,"WTF! 

u fckin faggot ass mutha fcker u"
446,-6.168007850646973,"Your a stuck up arsehole
have some fun for fucks sake you little cunt"
98,-6.1674041748046875,"Demonte Morton 

U bastard stop deletin' my shit u white trash cracker m"
1537,-6.167099952697754,"suck it
suck itsuck itsuck itsuck itsuck itsuck itsuck itsuck"
1902,-6.167064666748047,"Hey
Go fuck yourself, cunt. Lick your mother's balls if you must."
141,-6.166842937469482,"Go fuck yourself 

Go fuck yourself you irritating sack of shit. Stop reverting me."
1550,-6.166657447814941,"""fucking ape. Are you calling my mother an ape? I'll park my wheel chair up"
1943,-6.166492938995361,Again Fuck u FUck u FUCK FUCK FUCK FUCK FUCK UUUUUUUUUUUUUUU
1549,-6.166265964508057,Suitecivil your a pussy ass bitch i'd fucken kick your ass any fucken day you
1493,-6.1654486656188965,"SHUT YOU FUCK MOUTH

The free encyclopedia that anyone can edit. The free encyclopedia"
1211,-6.165092945098877,"NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED!"
68,-6.164882183074951,What a motherfucking piece of crap those fuckheads for blocking us!
2193,-6.164186954498291,Get off your fucking high horse. I'm not a newcomer. Please just piss off from my user
119,-6.163382053375244,"Fuck You

I don't need you to unblock me you fucking idiot, you have some"
1766,-6.163239479064941,"""

 Ban my fat ass, bitch! 

I need an internet break.  Need"
616,-6.162768363952637,"Beeblebrox, you f*cking prost!tute 

Beeblebrox"
1022,-6.1627678871154785,"Beeblebrox, you f*cking prost!tute 

Beeblebrox"
1731,-6.1627678871154785,"Beeblebrox, you f*cking prost!tute 

Beeblebrox"
1415,-6.162318229675293,"Dumb Liberals 

Liberals suck.  I will beat you at tanks anytime you swast"
652,-6.162151336669922,"FUCK YOU 

I MOTHERFUCKING HAVE BEEN TRYING TO TALK"
1946,-6.161470890045166,"(ONLY IF YOU REPORTED ME), then you can kiss my ass you fucken bitch."
834,-6.161447525024414,"Prepare 

you are the biggest cock sucking mother fucker on the history of the earth"
470,-6.161065578460693,YOU SUCK YOU SUCK YOU SUCK YOU SUCK YOU SUCK YOU SUCK YOU S
1834,-6.160958766937256,"Fuck you 

I really really dislike you, Peter. I really really do.
Seriously"
233,-6.159785747528076,"Umm, maybe you should block AOL proxies permanetly you goddam mother fucking dick sucking bit"
1348,-6.159284591674805,"What a fucking charade 

she's a fucking idiot and the people that support her are"
1534,-6.159210681915283,"Yo there! 

You are a useless and fucking douchebag. Go fuck yourself,"
1488,-6.1587934494018555,"""

 You're a HO! Get the fuck back on your corner and make your pimp-"
197,-6.158729076385498,"You are such a fucking faggot, there's no need for references for something that can't"
1240,-6.158039093017578,"you are gay 

faggot, trying to block my ass, I'M BE"
2141,-6.157293319702148,"""

 SHUT THE FUCK UP 

  SHUT THE FUCK UP You bother me again,"
1192,-6.155829429626465,"Go fuck yourself asshole. By the way, this IP is an internet cafe so you can block me"
157,-6.155519962310791,THIS DUDE THAT BLOCKED ME IS A FUCKING COCK SUCKER!!!!!!!!!! H
275,-6.155442714691162,"PEOPLE ON THIS SITE SUCK  

FUCKING BAN ME. GO"
570,-6.15437650680542,This ARTICLE sucks major cock. you people are pathetic excuses for human beings!!!!!!!!
1341,-6.154223918914795,"Dear Yandman 

Fuck you, do not censor me, cuntface. I think"
382,-6.153751850128174,"We need to talk... 

Do you suck dick private? BULL SHIT! "
859,-6.152589797973633,"DELETE IT AND MY IP ADDRESS, YOU STUPID FUCKING FAGG"
727,-6.1523895263671875,How would you like to lovingly suck my huge gonads? 124.176.176.8
1179,-6.1523284912109375,"FUCK YOU, YOU LOUSY SACK OF SHIT

thatsphucked."
1601,-6.151479244232178,"You're dead 

It won't be hard finding your faggot ass in that shit"
1754,-6.151467800140381,"Fuck You 

You can block me all you went im leaving this site anyways. Plus you"
1318,-6.151223659515381,"The entire article is written by americans so what do you expect, they are fucking retards,"
634,-6.151021957397461,"Ibaranoff Is a Cocksucking Little Bitch 

WHY DID YOU DE"
26,-6.150940418243408,sarah palin is an ass kissing mother fucking loser with a melon in her hair. she
252,-6.150020122528076,"""

 Kill yourself 

I mean just look at you you fucking faggot. You"
1747,-6.149771690368652,fuck you you asshole i edit what i wana edit what-eva! i do what i want
272,-6.149763584136963,"Last Warning 

Once again, don't give a fuck mr dumbass.

"
1840,-6.149491786956787,Shut you dub drunk bastard. Have a great at your computer you dick.
1485,-6.1483988761901855,"Hey Jim 

Your one fucking disturbed person you know that,your a fuckin asshole that created"
315,-6.147162914276123,FUCKASS  ople like him... Thanks. I hate people like him... Thanks. I
667,-6.147047519683838,"Prick 

Hey Ryan, Fuck you faggot, how do you like those apples"
112,-6.146738529205322,"You people are fucking morons 

Stop hand-wringing about whether Timothy Noah is"
1864,-6.146143913269043,"Fuck You. 

Fuck you. That's his middle name. Would it have hurt you"
1432,-6.14585018157959,Or i could just keep making accounts and we can have a conversation about how fucking gay you are.
1816,-6.1454291343688965,"dickhead dickhead, your a dickhead, you can take me to bed and show me"
635,-6.144315242767334,"Fuck you, you cunt.  Don't ever fucking accuse me of vandalism.  Don't ever"
1152,-6.144130706787109,fuck off with you hypocritical moralistic talk. I ve put down some sourceable evidence and you ve
2052,-6.1440582275390625,It's not vandalism you stupid cocksucker! Why are you such a fucking cunt rag!
1404,-6.1435770988464355,Fuck You. Why don't you suck a turd out of my asshole! You think you can
557,-6.142762660980225,I was speaking the truth u son of a bitch go fucking shove your dumbass cock up your pretty
1079,-6.142427921295166,"i'm trying to help 

So Fuck you soo much you fucking cunt.
I"
2195,-6.142297267913818,"You can suck my ass, you stupid asshole. THIS was a personal attack. But maybe you're"
431,-6.142297267913818,"You can suck my ass, you stupid asshole. THIS was a personal attack. But maybe you're"
1835,-6.141750812530518,"That's it. Remember last time you fucked with me... the dildo, your ear, all"
2112,-6.1415886878967285,"Yo

Why you being such as hater all of the time man? Get off my dick"
1246,-6.141048908233643,"Wanker 

Go fuck yourself you ignorant moron. This site is full of shit"
1186,-6.140913486480713,"Wikipedia Ettiquette 

All the free porn you will ever need, you fucking dickw"
948,-6.1402459144592285,Why are you here you fucking bastard?! Paki's like you are not allowed on Wikipedia.
1367,-6.139542579650879,hey ricboom who ever the fuck you are if you go to my schoolim gonna beat the
1457,-6.1360321044921875,uck me (avoiding personal attack on others.) Fuck me fuck my browsing fuck my use of wik
27,-6.1353983879089355,why did you get this IP address banned from editing wikipedia you douchen faggot go fuck
1841,-6.134890079498291,"Hey,muslim dickhead!!!!!!!! Why don;t you go and shove Allah or whatever the"
1100,-6.13442850112915,"""

 Yo there! 

You are a useless and fucking douchebag. Go fuck"
519,-6.133913993835449,"Hey I thnk that you an asshole 

You just love to fuck your momk"
568,-6.133118152618408,just telling everyone fuck you and i love to have my dick sucked by my dog with pennant butter
1230,-6.133103847503662,shut up you decaying brained piece of raped s%%t.  go tell your mental diarre
928,-6.133066654205322,"FUCK YOU 

Fuck You keep blocking me I'll keep coming back, Are so fucking"
1824,-6.1329851150512695,"That's fucken offensive, you scumbag, wishing someone my age another year of voyeur"
29,-6.132776737213135,"Hey Jeremy! 

FUCK YOU!!! AND FUCK YOU ALAN! Good to know you"
437,-6.132485389709473,Fuck off with your changing of genres of songs you sick motherfucker.
1312,-6.130956649780273,"You are one fatass nerd. Fuck you, I'm putting the twitter and youtube refs there"
22,-6.1308512687683105,"""
Idiots!

You fascists are such idiots, I don't know whether to laugh"
1416,-6.130681037902832,"""

listen motherfucker YOU wrote on MY shit, if u dont want to be"
1616,-6.1306281089782715,"lol 

Dear SineBot

F**CK you. In case you didn"
1891,-6.130482196807861,"Fat piece of shit 

you obese piece of shit. I thought of you naked last night"
875,-6.130468845367432,"WHAT THE FUCK? 

FUCK YOU, YOU CAN'T VANDALIZE THE"
217,-6.130277633666992,"Go Fuck Yourself

Go fuck yourself.  Wikipedia is a scar on society.  May Jim"
